patient_id,condition,noise_level,condition_number,eigenvalue_0,eigenvalue_1,eigenvalue_2,eigenvalue_3,eigenvalue_4,invisible_weight_phi_baseline,invisible_weight_a_pas_kpa,invisible_weight_b_pas,invisible_weight_ca50_ref_um,invisible_weight_clearance_l_per_h
2830,rest@0,realistic,1.0091958065241812e+302,100.91958065241812,64.8625147184845,0.5356306232227149,0.20270157807090428,0.0,0.0,0.0,0.0,0.0,1.0
2939,rest@0,realistic,5.0761946137131826e+302,507.61946137131827,6.451598155102664,0.807053424860784,0.023367435486459004,0.0,0.0,0.0,0.0,0.0,1.0
3033,rest@0,realistic,1.4464563160083403e+302,144.64563160083404,66.21350587706438,0.46702116559839635,0.25930933391722205,0.0,0.0,0.0,0.0,0.0,1.0
3096,rest@0,realistic,1.5582266234970546e+302,155.82266234970547,23.468788175583637,0.6401882815172418,0.05249207244035869,0.0,0.0,0.0,0.0,0.0,1.0
3240,rest@0,realistic,8.715267991643549e+301,87.15267991643549,32.664451201002265,0.5480528464797417,0.1799136017258108,0.0,0.0,0.0,0.0,0.0,1.0
3559,rest@0,realistic,1.5544495897754052e+302,155.44495897754052,36.66429340877675,0.5124406371569434,0.14292921413861392,0.0,0.0,0.0,0.0,0.0,1.0
3610,rest@0,realistic,1.7739326134383485e+302,177.39326134383487,42.97699682456526,0.7424500550302618,0.05267403553069703,0.0,0.0,0.0,0.0,0.0,1.0
3612,rest@0,realistic,1.7467860921527378e+302,174.67860921527378,46.202995172870594,0.758947572295311,0.029916563121420527,0.0,0.0,0.0,0.0,0.0,1.0
3769,rest@0,realistic,3.46368657881795e+302,346.368657881795,11.209493998154842,0.6162353385930645,0.07296480216384515,0.0,0.0,0.0,0.0,0.0,1.0
3816,rest@0,realistic,2.3449047913862146e+302,234.49047913862145,32.79238759817734,0.9889806500531523,0.4230791330827122,0.0,0.0,0.0,0.0,0.0,1.0
3837,rest@0,realistic,2.2440570954588174e+302,224.40570954588173,103.91384618739555,0.4292788163167904,0.07791027970250128,0.0,0.0,0.0,0.0,0.0,1.0
3871,rest@0,realistic,7.726083260512227e+301,77.26083260512227,63.965475842021135,0.6024439811648314,0.15279549595182534,0.0,0.0,0.0,0.0,0.0,1.0
3917,rest@0,realistic,1.7955645097655376e+302,179.55645097655378,85.49211471327628,0.38424386914498004,0.06381024911598278,0.0,0.0,0.0,0.0,0.0,1.0
3934,rest@0,realistic,1.147469701266336e+302,114.74697012663361,78.09614581262663,1.3445656208887362,0.29062489772838923,0.0,0.0,0.0,0.0,0.0,1.0
