label,time_s,cavity_volume_ml,lv_pressure_mmhg,arterial_pressure_mmhg,venous_pressure_mmhg,aortic_flow_ml_per_s,mitral_flow_ml_per_s,lvot_gradient_mmhg,attached_fraction,parked_fraction,calcium_um
healthy,0.11769230769230771,73.71988951337146,102.99896785795084,97.69274027116977,10.280163468375996,388.2118333166182,0.0,2.9769565931269084,0.4602031050385405,0.23959090948686695,0.9978993544101376
healthy,0.12000000000000001,72.82989704852643,103.30038961827324,98.10191007224726,10.293123721910213,383.13812422722447,0.0,2.899650809607034,0.4617601619380412,0.23810638881900759,0.9964988850771302
healthy,0.12230769230769233,71.95159133940169,103.59585731935543,98.50369301859696,10.306142035265564,378.0842757904038,0.0,2.823658658764526,0.46315347976732946,0.23674972569948816,0.9947695717522127
healthy,0.12461538461538463,71.08492822627942,103.88537053471192,98.8981247797305,10.319217309878582,373.049121075171,0.0,2.748951046616446,0.46439106286895226,0.23551425603301618,0.9927256719611465
healthy,0.12692307692307694,70.22986596271858,104.16893304244334,99.28523955859487,10.332348452511344,368.0317219587381,0.0,2.6755031776378058,0.4654803513443085,0.23439371047132837,0.9903809929743044
healthy,0.12923076923076926,69.38636476784701,104.44655157003973,99.66507035666683,10.345534375054626,363.03130591395797,0.0,2.603293413799382,0.4664282584060762,0.2333821935387086,0.9877489043567511
healthy,0.13153846153846155,68.55438650130446,104.71823490259659,100.03764916660381,10.358773994364604,358.0472205928863,0.0,2.532302462702044,0.4672412050946693,0.23247416370126942,0.984842350191292
healthy,0.13384615384615384,67.73389442924136,104.98399321090679,100.40300711111787,10.372066232123887,353.07889935473924,0.0,2.4625127737195864,0.4679251525652412,0.23166441434350524,0.9816738609826592
healthy,0.13615384615384615,66.92485306045018,105.2438375318649,100.76117454044218,10.385410014719874,348.12583448736495,0.0,2.3939080817288736,0.46848563213853023,0.23094805562330267,0.9782555652508067
healthy,0.13846153846153847,66.12722803727641,105.49777936263843,101.11218109746878,10.398804273135113,343.187556251158,0.0,2.326473062037368,0.4689277732953133,0.23032049717882028,0.9745992008210893
healthy,0.14076923076923079,65.34098606944987,105.74583034290139,101.45605575757122,10.412247942845273,338.26361648522,0.0,2.260193071361185,0.4692563297809274,0.2297774316608464,0.9707161258189212
healthy,0.14307692307692307,64.56609490146114,105.98800200632627,101.79282684865615,10.42573996372156,333.3535758440409,0.0,2.1950539561088145,0.46947570397353783,0.22931481906367893,0.9666173293763095
healthy,0.1453846153846154,63.802523305996935,106.2243055869417,102.12252205587026,10.439279279934908,328.4569939437505,0.0,2.1310419134926413,0.4695899696577415,0.22892887182676547,0.9623134420574947
healthy,0.1476923076923077,63.05024109742829,106.4547518691042,102.44516841451328,10.452864839859945,323.5734218481787,0.0,2.0681433941044824,0.4696028933337831,0.22861604067853855,0.9578147460107431
healthy,0.15000000000000002,62.30921916052297,106.679351072211,102.76079229401073,10.466495595977253,318.70239644058114,0.0,2.006345036977172,0.4695179541821555,0.22837300119319312,0.9531311848531694
